_id,ltable_ID,rtable_ID,ltable_Name,ltable_Category,ltable_Author,ltable_Price,ltable_Series,ltable_Pages,ltable_Publisher,ltable_Date,ltable_Language,ltable_ISBN_10,ltable_ISBN_13,ltable_Dimensions,ltable_Weight,rtable_Name,rtable_Category,rtable_Author,rtable_Price,rtable_Series,rtable_Pages,rtable_Publisher,rtable_Date,rtable_Language,rtable_ISBN_10,rtable_ISBN_13,rtable_Dimensions,rtable_Weight,label
3882,2535,7165,The Secret Places of the Heart,Psychological Thrillers,H. G. Wells,$6.20,,126 pages,CreateSpace Independent Publishing Platform,"""February 15, 2018""",English,1985583240,978-1985583245,6 x 0.3 x 9 inches,8.6 ounces,At the Mountains of Madness,Fantasy - Dark Fantasy,H. P. Lovecraft,$7.00,,104,Createspace Independent Publishing Platform,July 2014,,1500645699,9781500645694,9 x 6 x 0.22 inches,0.33 pounds,0
3883,2511,7167,The Clairvoyants: A Novel,Psychological Thrillers,Karen Brown,$6.50,,352 pages,Picador; Reprint edition,"""February 20, 2018""",English,1250160022,978-1250160027,5.8 x 0.9 x 9.1 inches,13.4 ounces,Feast of Fates  :  A Novel of Geadhain,Fantasy - Dark Fantasy,Christian a. Brown,$19.99,,552,Createspace Independent Publishing Platform,July 2014,,1495907589,9781495907586,9 x 6 x 1.23 inches,1.76 pounds,0
3891,1636,7177,The Blood of Altlock: Book 1 of the Altlock Saga (Volume 1),Fantasy : Dark,R. A. Miller,$9.99,The Altlock Saga,124 pages,CreateSpace Independent Publishing Platform; 2 edition,"""January 12, 2018""",English,198382383X,978-1983823831,6 x 0.3 x 9 inches,8.5 ounces,The League of Anubis,Fantasy - Dark Fantasy,D. A. Madigan,$9.95,,252,Createspace Independent Publishing Platform,July 2014,,1500411531,9781500411534,7.99 x 5 x 0.53 inches,0.56 pounds,0
3931,492,7276,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Vagabonds of Gor,Fantasy - Dark Fantasy,John Norman,$20.99,,544,Open Road Media Science & Fantasy,May 2014,,1497648815,9781497648814,8.5 x 5.5 x 1.22 inches,1.51 pounds,0
3941,492,7312,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Witness of Gor,Fantasy - Dark Fantasy,John Norman,$26.99,,776,Open Road Media Science & Fantasy,May 2014,,1497648858,9781497648852,8.5 x 5.5 x 1.71 inches,2.13 pounds,0
3942,492,7319,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Explorers of Gor,Fantasy - Dark Fantasy,John Norman,$20.99,,548,Open Road Media Science & Fantasy,May 2014,,1497644518,9781497644519,8.5 x 5.5 x 1.22 inches,1.51 pounds,0
3947,1561,7329,The Medley of the Dreamers: A Collection of Tales (Songs of the Profane),Fantasy : Dark,J. Alden Reed,$8.00,Songs of the Profane,185 pages,Independently published,"""January 25, 2018""",English,197693298X,978-1976932984,6 x 0.5 x 9 inches,12 ounces,The Whispers of the Fallen  :  Rebellion,Fantasy - Dark Fantasy,J. D. Netto,$12.99,,314,Createspace Independent Publishing Platform,May 2014,,1984241192,9781984241191,8 x 5 x 0.7 inches,0.75 pounds,0
3953,2535,7345,The Secret Places of the Heart,Psychological Thrillers,H. G. Wells,$6.20,,126 pages,CreateSpace Independent Publishing Platform,"""February 15, 2018""",English,1985583240,978-1985583245,6 x 0.3 x 9 inches,8.6 ounces,At the Mountains of Madness,Fantasy - Dark Fantasy,H. P. Lovecraft,$9.99,,192,Browntrout Publishers,April 2014,,857756931,9780857756930,7.7 x 5.1 x 0.4 inches,0.3 pounds,0
3975,2419,7379,The Forgotten (A Scion Series),Psychological Thrillers,Tianna Johnson,$10.00,A Scion Series (Book 1),289 pages,Independently published,"""March 11, 2018""",English,1980530106,978-1980530107,6 x 0.7 x 9 inches,1.1 pounds,The Sciell,Fantasy - Dark Fantasy,Auden D. Johnson,$14.99,,382,Createspace Independent Publishing Platform,March 2014,,1495201732,9781495201738,8.5 x 5.51 x 0.85 inches,1.07 pounds,0
3976,42,7380,Watchers of the Throne: The Emperor's Legion,Science Fiction : Space Opera,Chris Wraight,$12.18,Watchers of the Throne,352 pages,Games Workshop,"""September 4, 2018""",English,178496767X,978-1784967673,5.1 x 7.8 inches,1.1 pounds,The Iron Jackal  :  A Tale of the Ketty Jay,Fantasy - Dark Fantasy,Chris Wooding,$14.95,,480,Titan Books (UK),March 2014,,1781167966,9781781167960,7.8 x 5 x 1.4 inches,0.9 pounds,0
3981,2535,7393,The Secret Places of the Heart,Psychological Thrillers,H. G. Wells,$6.20,,126 pages,CreateSpace Independent Publishing Platform,"""February 15, 2018""",English,1985583240,978-1985583245,6 x 0.3 x 9 inches,8.6 ounces,At the Mountains of Madness,Fantasy - Dark Fantasy,H. P. Lovecraft,$7.95,,96,Createspace Independent Publishing Platform,March 2014,,149749768X,9781497497689,10 x 7 x 0.2 inches,0.4 pounds,0
3987,1425,7399,Angel of Death,Fantasy : Dark,Kevin Potter,$4.99,,72 pages,Independently published,"""February 19, 2018""",English,1980265860,978-1980265863,5 x 0.2 x 8 inches,4.6 ounces,Ghosts of Earth,Fantasy - Dark Fantasy,Kevin Kauffmann,$14.99,,338,Createspace Independent Publishing Platform,February 2014,,1500104175,9781500104177,9 x 6 x 0.7 inches,1 pounds,0
3988,2620,7412,Prowess and Purpose: Transcending the Art of Persuasion,Psychological Thrillers,Mark S Oliver,$14.95,,396 pages,"""Mark S Oliver Publications, LLC""","""January 29, 2018""",English,999008218,978-0999008218,5 x 1 x 8 inches,1.1 pounds,"""Hideous Faces, Beautiful Skulls  :  Tales of Horror and the Bizarre""",Fantasy - Dark Fantasy,Mark McLaughlin,$14.99,,214,Wildside Press,February 2014,,1479401889,9781479401888,9 x 6 x 0.49 inches,0.7 pounds,0
3993,1062,7419,The War of the Worlds,Science Fiction : Space Opera,H. G. Wells,$9.95,,112 pages,Independently published,"""October 2, 2017""",English,1549884506,978-1549884504,6 x 0.3 x 9 inches,7.8 ounces,The Rats in the Walls,Fantasy - Dark Fantasy,H. P. Lovecraft,$5.99,,42,Positronic Publishing,January 2014,,1627555811,9781627555814,7.99 x 5 x 0.1 inches,0.12 pounds,0
3995,1062,7424,The War of the Worlds,Science Fiction : Space Opera,H. G. Wells,$9.95,,112 pages,Independently published,"""October 2, 2017""",English,1549884506,978-1549884504,6 x 0.3 x 9 inches,7.8 ounces,The Call of Cthulhu,Fantasy - Dark Fantasy,H. P. Lovecraft,$5.99,,42,Positronic Publishing,January 2014,,1627555781,9781627555784,9.02 x 5.98 x 0.1 inches,0.17 pounds,0
4014,1812,7485,The Spitting Post,Fantasy : Dark,Jason R. Barden,$13.99,,220 pages,"""The Wild Rose Press, Inc.""","""December 8, 2017""",English,1509218181,978-1509218189,5 x 0.5 x 8 inches,10.7 ounces,The Outrider,Fantasy - Dark Fantasy,C. R. Jahn,$16.95,,274,Booklocker.com,October 2013,,1626466971,9781626466975,8.5 x 5.51 x 0.62 inches,0.77 pounds,0
4061,2246,7601,The Sister,Psychological Thrillers,Louise Jensen,$7.99,,336 pages,Grand Central Publishing,"""November 6, 2018""",English,1538730162,978-1538730164,,1.1 pounds,The Sister,Thrillers - Psychological,Louise Jensen,$12.99,,336,Grand Central Publishing,June 2018,,1538713470,9781538713471,,,0
4068,2246,7615,The Sister,Psychological Thrillers,Louise Jensen,$7.99,,336 pages,Grand Central Publishing,"""November 6, 2018""",English,1538730162,978-1538730164,,1.1 pounds,La Hermana / The Sister,Thrillers - Psychological,Louise Jensen,$15.95,,312,Suma,May 2018,,8491290842,9788491290841,,,0
4080,1108,7647,The Last Bastion of Star City (Perseus Gate) (Volume 4),Science Fiction : Space Opera,M. D. Cooper,$6.99,Perseus Gate (Book 4),142 pages,CreateSpace Independent Publishing Platform,"""September 25, 2017""",English,1977683312,978-1977683311,5.2 x 0.4 x 8 inches,7.8 ounces,The Pursuit of Ordinary,Thrillers - Psychological,Nigel Jay Cooper,$14.95,,320,Roundfire Books,April 2018,,1785358065,9781785358067,,,0
4092,1963,7670,The Exiled King (Bone Magic),Fantasy : Dark,Sarah Remy,$7.13,Bone Magic (Book 4),480 pages,Harper Voyager Impulse,"""November 14, 2017""",English,62473778,978-0062473776,4.2 x 1.2 x 6.6 inches,8.2 ounces,The Girlfriend,Thrillers - Psychological,Sarah Naughton,$15.99,,368,Sourcebooks Landmark,March 2018,,1492651249,9781492651246,8.2 x 5.4 x 1.1 inches,0.8 pounds,0
4095,60,7674,The Gathering Edge (Liaden Universe),Science Fiction : Space Opera,Sharon Lee and Steve Miller,$7.99,Liaden Universe (Book 20),496 pages,Baen,"""July 31, 2018""",English,1481483358,978-1481483353,,1.1 pounds,The Nightwalker,Thrillers - Psychological,Sebastian Fitzek and Jaime Lee Searle,$19.95,,416,Pegasus Books,March 2018,,1681776618,9781681776613,8.25 x 5.5 x 0.74 inches,0.88 pounds,0
4098,492,7679,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Out of Hiding,Thrillers - Psychological,John Feldman,$13.99,,238,John Feldman,March 2018,,986283428,9780986283420,7.99 x 5 x 0.54 inches,0.58 pounds,0
4101,2335,7692,The Last to Die,Psychological Thrillers,Beverly Barton,$7.99,,416 pages,Pinnacle,"""April 24, 2018""",English,078604103X,978-0786041039,,6.1 ounces,The Child,Thrillers - Psychological,Fiona Barton,$12.27,,400,Berkley Books,March 2018,,110199049X,9781101990490,8.1 x 5.5 x 1.1 inches,0.7 pounds,0
4103,2561,7705,Unraveling Oliver: A Novel,Psychological Thrillers,Liz Nugent,$13.23,,288 pages,Gallery/Scout Press; Reprint edition,"""February 6, 2018""",English,1501173383,978-1501173387,5.3 x 0.7 x 8.2 inches,7.8 ounces,Unraveling Oliver,Thrillers - Psychological,Liz Nugent,$17.99,,260,Simon & Schuster,February 2018,,1501191276,9781501191275,0.75 x 6 x 8.5 inches,0.63 pounds,0
4109,1532,7729,The Midnight Front: A Dark Arts Novel,Fantasy : Dark,David Mack,$13.58,Dark Arts (Book 1),480 pages,Tor Books,"""January 30, 2018""",English,765383195,978-0765383198,6.2 x 1.3 x 9.3 inches,1.1 pounds,The Clinic  :  A Thriller,Thrillers - Psychological,David Jester,$14.99,,216,Skyhorse Publishing,February 2018,,151070437X,9781510704374,8.2 x 5.5 x 0.9 inches,0.5 pounds,0
4115,517,7755,Underworld (Shadows of the Void Space Opera Serial) (Volume 5),Science Fiction : Space Opera,J. J. Green,$6.99,Shadows of the Void Space Opera Serial,148 pages,CreateSpace Independent Publishing Platform; 1 edition,"""January 14, 2018""",English,1983865834,978-1983865831,5 x 0.3 x 8 inches,7.7 ounces,Trick of the Mind,Thrillers - Psychological,J. S. Chapman,$14.95,,350,Createspace Independent Publishing Platform,January 2018,,1983775053,9781983775055,8 x 5.25 x 0.78 inches,0.88 pounds,0
4119,655,7755,Dawn (Shadows of the Void Space Opera Serial) (Volume 3),Science Fiction : Space Opera,J. J. Green,$6.99,Shadows of the Void Space Opera Serial,144 pages,CreateSpace Independent Publishing Platform,"""December 18, 2017""",English,1974692701,978-1974692705,5 x 0.3 x 8 inches,7.5 ounces,Trick of the Mind,Thrillers - Psychological,J. S. Chapman,$14.95,,350,Createspace Independent Publishing Platform,January 2018,,1983775053,9781983775055,8 x 5.25 x 0.78 inches,0.88 pounds,0
4137,2779,7812,Our Hearts Will Burn Us Down: A Novel,Psychological Thrillers,Anne Valente,$9.57,,384 pages,William Morrow Paperbacks; Reprint edition,"""December 19, 2017""",English,62429140,978-0062429148,5.3 x 0.9 x 8 inches,9.6 ounces,Our Hearts Will Burn Us Down,Thrillers - Psychological,Anne Valente,$14.99,,384,William Morrow & Company,December 2017,,62429140,9780062429148,8 x 5.3 x 0.9 inches,0.5 pounds,1
4142,2471,7829,The Gevaudan Project,Psychological Thrillers,A. K. Preston,$11.25,,406 pages,A.K. Preston,"""March 1, 2018""",English,692956697,978-0692956694,6 x 0.9 x 9 inches,1.5 pounds,The Other Mother,Thrillers - Psychological,J. A. Baker,$10.99,,242,Bloodhound Books,December 2017,,1912175800,9781912175802,8 x 5.25 x 0.55 inches,0.62 pounds,0
4156,1868,7886,The Hearth,Fantasy : Dark,Hubert L. Mullins,$12.99,,368 pages,Independently published,"""December 1, 2017""",English,1549921436,978-1549921438,8.5 x 0.9 x 11 inches,2.3 pounds,The Missing,Thrillers - Psychological,C. L. Taylor,$15.99,,496,William Morrow & Company,November 2017,,006267353X,9780062673534,8 x 5.3 x 0.8 inches,0.7 pounds,0
4163,1119,7902,"""Commonwealth Universe, Age 1: Volume 8: The Saddle and the Sleuth""",Science Fiction : Space Opera,Michelle Levigne,,"""Commonwealth Universe, Age 1 (Book 8)""",122 pages,Independently published,"""September 25, 2017""",English,1549827103,978-1549827105,5 x 0.3 x 8 inches,6.7 ounces,The Prisoner and the Chaplain,Thrillers - Psychological,Michelle Berry,$20.00,,280,Buckrider Books,November 2017,,1928088430,9781928088431,8.4 x 5.4 x 0.6 inches,0.7 pounds,0
4171,478,7948,The Galaxy Primes,Science Fiction : Space Opera,"E. E. ""Doc"" Smith",$13.53,,230 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703154,978-1528703154,5.5 x 0.5 x 8.5 inches,10.6 ounces,The Wilderness Within,Thrillers - Psychological,John Claude Smith,$15.95,,196,JournalStone,October 2017,,1945373938,9781945373930,9.02 x 5.98 x 0.45 inches,0.65 pounds,0
4180,746,8014,The Learning Curve: Marath 1,Science Fiction : Space Opera,James Wallbank and Kathleen Bayley,,Marath (Book 1),351 pages,Independently published,"""December 2, 2017""",English,1973445964,978-1973445968,5.5 x 0.9 x 8.5 inches,1.2 pounds,The Dolls,Thrillers - Psychological,James Patterson and Kecia Bal,$4.99,,144,Bookshots,August 2017,,316469777,9780316469777,6.8 x 4.9 x 0.4 inches,0.2 pounds,0
4188,2721,8077,The Sacred Fount,Psychological Thrillers,Henry James,,,134 pages,CreateSpace Independent Publishing Platform,"""January 6, 2018""",English,1981905189,978-1981905188,6 x 0.3 x 9 inches,9.1 ounces,The Inside Dark,Thrillers - Psychological,James Hankins,$12.05,,336,Thomas & Mercer,July 2017,,1477819908,9781477819906,8.2 x 5.5 x 1.1 inches,0.8 pounds,0
4189,2610,8077,The Ambassadors,Psychological Thrillers,Henry James,,,572 pages,CreateSpace Independent Publishing Platform,"""January 30, 2018""",English,1984375318,978-1984375315,6 x 1.3 x 9 inches,2.1 pounds,The Inside Dark,Thrillers - Psychological,James Hankins,$12.05,,336,Thomas & Mercer,July 2017,,1477819908,9781477819906,8.2 x 5.5 x 1.1 inches,0.8 pounds,0
4195,2252,8110,The Stranger,Psychological Thrillers,Melanie Raabe and Imogen Taylor,$15.95,,320 pages,Text Publishing Company,"""October 9, 2018""",English,1925498042,978-1925498042,6 x 9.8 inches,1 pounds,The Trap,Thrillers - Psychological,Melanie Raabe and Imogen Taylor,$14.99,,352,Grand Central Publishing,July 2017,,1455592900,9781455592906,7.8 x 5.1 x 1 inches,0.6 pounds,0
4200,2504,8112,The New Revelation,Psychological Thrillers,Arthur Conan Doyle,$4.49,,36 pages,CreateSpace Independent Publishing Platform,"""February 24, 2018""",English,1985856832,978-1985856837,6 x 0.1 x 9 inches,3.7 ounces,The Goldfish,Thrillers - Psychological,Arthur Train,$9.00,,194,Createspace Independent Publishing Platform,July 2017,,1973926954,9781973926955,9 x 6 x 0.41 inches,0.59 pounds,0
4204,1028,8150,The Martian Wave: 2017,Science Fiction : Space Opera,J Alan Erwine,$10.00,,130 pages,CreateSpace Independent Publishing Platform,"""October 8, 2017""",English,1977814891,978-1977814890,6 x 0.3 x 9 inches,9 ounces,The Homecoming,Thrillers - Psychological,Alan Russell,$15.95,,332,Thomas & Mercer,June 2017,,1477820086,9781477820087,8.1 x 5.5 x 0.9 inches,0.79 pounds,0
4229,263,8247,The Asking Price of Stars,Science Fiction : Space Opera,John Baeyertz,$15.99,,342 pages,Victory,"""February 28, 2018""",English,692074910,978-0692074916,5 x 0.8 x 8 inches,15.7 ounces,The Ridge,Thrillers - Psychological,John Rector,$15.95,,284,Thomas & Mercer,April 2017,,1503943933,9781503943933,8.2 x 5.4 x 0.9 inches,0.65 pounds,0
4234,491,8247,The Ultimate Weapon,Science Fiction : Space Opera,John W. Campbell Jr.,$9.99,,106 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703294,978-1528703291,5.5 x 0.2 x 8.5 inches,5.1 ounces,The Ridge,Thrillers - Psychological,John Rector,$15.95,,284,Thomas & Mercer,April 2017,,1503943933,9781503943933,8.2 x 5.4 x 0.9 inches,0.65 pounds,0
4243,1479,8274,Badlands: A Novella of Open Wounds (Open Wounds Shorts),Fantasy : Dark,M. K. Dreysen,$7.99,Open Wounds Shorts (Book 2),103 pages,Independently published,"""February 8, 2018""",English,1980228086,978-1980228080,5 x 0.3 x 8 inches,5.9 ounces,A Flash of Red,Thrillers - Psychological,Sarah K. Stephens,$14.99,,234,Pandamoon Publishing,April 2017,,194550224X,9781945502248,9 x 6 x 0.49 inches,0.7 pounds,0
4245,2439,8284,Girl Gone Rogue (Dominique Wolfe),Psychological Thrillers,Forrest Kane,,Dominique Wolfe (Book 1),327 pages,Independently published,"""March 7, 2018""",English,1980502803,978-1980502807,5 x 0.7 x 8 inches,15.2 ounce,Snatch Girl,Thrillers - Psychological,L. J. Kane,$10.50,,246,Bentley Hereford Publishing,April 2017,,995627312,9780995627314,8 x 5 x 0.56 inches,0.6 pounds,0
4249,2277,8332,The Party,Psychological Thrillers,Elizabeth Day,$15.99,,304 pages,Back Bay Books; Reprint edition,"""August 7, 2018""",English,316556769,978-0316556767,,1.1 pounds,The Monitor,Thrillers - Psychological,Elizabeth Calder,$19.95,,404,Booklocker.com,March 2017,,1632634058,9781632634054,8.5 x 5.51 x 0.9 inches,1.13 pounds,0
4282,1204,8591,The Atrocities,Fantasy : Dark,Jeremy C. Shipp,$10.99,,112 pages,Tor.com,"""April 17, 2018""",English,1250164397,978-1250164391,5 x 8 inches,1.1 pounds,The Picasso Touch,Thrillers - Psychological,Gary C. Cooper,$16.77,,488,Createspace Independent Publishing Platform,September 2016,,1537233696,9781537233697,7.99 x 5 x 0.98 inches,1.05 pounds,0
4314,1006,8844,The Followers Of Horus,Science Fiction : Space Opera,Andy Lloyd and Bruce Stephen Holms,$16.95,,198 pages,Timeless Voyager Press,"""October 11, 2017""",English,1892264277,978-1892264275,6 x 0.4 x 9 inches,14.9 ounces,The Godfifa,Thrillers - Psychological,Stephen R. Tabone and Stephen R. Tabone and Marko Trpeski,$12.00,,318,Createspace Independent Publishing Platform,February 2016,,1523786671,9781523786671,8 x 5 x 0.71 inches,0.76 pounds,0
4317,1343,8853,Radiant Shadow: Saga of the Shan'dar - Book 2,Fantasy : Dark,James Kampras,,Saga of the Shan'dar (Book 2),385 pages,Independently published,"""March 2, 2018""",English,198041128X,978-1980411284,6 x 1 x 9 inches,1.4 pounds,Keepers of the Forest,Thrillers - Psychological,James F. McNally,$10.98,,262,Createspace Independent Publishing Platform,February 2016,,1514391872,9781514391877,9.02 x 5.98 x 0.55 inches,0.78 pounds,0
4322,2471,8859,The Gevaudan Project,Psychological Thrillers,A. K. Preston,$11.25,,406 pages,A.K. Preston,"""March 1, 2018""",English,692956697,978-0692956694,6 x 0.9 x 9 inches,1.5 pounds,The Stalker,Thrillers - Psychological,Susan K. Droney,$12.99,,288,"""World Castle Publishing, LLC""",February 2016,,1629894354,9781629894355,9.02 x 5.98 x 0.65 inches,0.94 pounds,0
4323,197,8859,The Empress Capsule (Audacity Saga),Science Fiction : Space Opera,R. K. Thorne,$9.99,Audacity Saga (Book 1),328 pages,Iron Antler Books,"""March 12, 2018""",English,997889969,978-0997889963,6 x 0.8 x 9 inches,1.2 pounds,The Stalker,Thrillers - Psychological,Susan K. Droney,$12.99,,288,"""World Castle Publishing, LLC""",February 2016,,1629894354,9781629894355,9.02 x 5.98 x 0.65 inches,0.94 pounds,0
4345,2231,9075,The Drowning: A Novel,Psychological Thrillers,J.P. Smith,$15.99,,336 pages,Sourcebooks Landmark,"""January 1, 2019""",English,1492669008,978-1492669005,5.5 x 8.2 inches,1.1 pounds,The Farm,Thrillers - Psychological,Tom Rob Smith,$15.00,,400,Grand Central Publishing,February 2015,,1455551066,9781455551064,8.3 x 5.6 x 1.1 inches,0.6 pounds,0
4350,41,7799,The Dreaming Stars,Science Fiction : Space Opera,Tim Pratt,$8.99,,400 pages,Angry Robot,"""September 4, 2018""",English,085766767X,978-0857667670,,6.1 ounces,The Darkness Beneath,Thrillers - Psychological,,$17.99,,336,Rethink Press,December 2017,,1781332843,9781781332849,8.5 x 5.5 x 0.75 inches,0.94 pounds,0
