_id,ltable_ID,rtable_ID,ltable_Name,ltable_Category,ltable_Author,ltable_Price,ltable_Series,ltable_Pages,ltable_Publisher,ltable_Date,ltable_Language,ltable_ISBN_10,ltable_ISBN_13,ltable_Dimensions,ltable_Weight,rtable_Name,rtable_Category,rtable_Author,rtable_Price,rtable_Series,rtable_Pages,rtable_Publisher,rtable_Date,rtable_Language,rtable_ISBN_10,rtable_ISBN_13,rtable_Dimensions,rtable_Weight
3973,1837,7379,The Night Before Krampus,Fantasy : Dark,Peter Johnson,$11.99,,170 pages,CreateSpace Independent Publishing Platform,"""December 5, 2017""",English,1977765173,978-1977765178,5.5 x 0.4 x 8.5 inches,9.8 ounces,The Sciell,Fantasy - Dark Fantasy,Auden D. Johnson,$14.99,,382.0,Createspace Independent Publishing Platform,March 2014,,1495201732,9781495201738,8.5 x 5.51 x 0.85 inches,1.07 pounds
3974,1606,7379,The Archangel Passage: Book 1,Fantasy : Dark,J. D. Stiver,,The Archangel Passage (Book 1),212 pages,Independently published,"""January 17, 2018""",English,1976927269,978-1976927263,6 x 0.5 x 9 inches,13.4 ounces,The Sciell,Fantasy - Dark Fantasy,Auden D. Johnson,$14.99,,382.0,Createspace Independent Publishing Platform,March 2014,,1495201732,9781495201738,8.5 x 5.51 x 0.85 inches,1.07 pounds
3975,2419,7379,The Forgotten (A Scion Series),Psychological Thrillers,Tianna Johnson,$10.00,A Scion Series (Book 1),289 pages,Independently published,"""March 11, 2018""",English,1980530106,978-1980530107,6 x 0.7 x 9 inches,1.1 pounds,The Sciell,Fantasy - Dark Fantasy,Auden D. Johnson,$14.99,,382.0,Createspace Independent Publishing Platform,March 2014,,1495201732,9781495201738,8.5 x 5.51 x 0.85 inches,1.07 pounds
3976,42,7380,Watchers of the Throne: The Emperor's Legion,Science Fiction : Space Opera,Chris Wraight,$12.18,Watchers of the Throne,352 pages,Games Workshop,"""September 4, 2018""",English,178496767X,978-1784967673,5.1 x 7.8 inches,1.1 pounds,The Iron Jackal  :  A Tale of the Ketty Jay,Fantasy - Dark Fantasy,Chris Wooding,$14.95,,480.0,Titan Books (UK),March 2014,,1781167966,9781781167960,7.8 x 5 x 1.4 inches,0.9 pounds
3977,2471,7384,The Gevaudan Project,Psychological Thrillers,A. K. Preston,$11.25,,406 pages,A.K. Preston,"""March 1, 2018""",English,0692956697,978-0692956694,6 x 0.9 x 9 inches,1.5 pounds,The Children Kingsley,Fantasy - Dark Fantasy,S. K. Fernandez,$22.10,,668.0,Createspace Independent Publishing Platform,March 2014,,1523291257,9781523291250,8 x 5 x 1.34 inches,1.43 pounds
3978,1742,7389,Dracula,Fantasy : Dark,Bram Stoker,$12.95,,154 pages,Independently published,"""December 20, 2017""",English,1973591359,978-1973591351,8.5 x 0.4 x 11 inches,1 pounds,Dracula,Fantasy - Dark Fantasy,Bram Stoker,$25.99,,392.0,Createspace Independent Publishing Platform,March 2014,,149737202X,9781497372023,11 x 8.5 x 0.81 inches,2 pounds
3979,1742,7392,Dracula,Fantasy : Dark,Bram Stoker,$12.95,,154 pages,Independently published,"""December 20, 2017""",English,1973591359,978-1973591351,8.5 x 0.4 x 11 inches,1 pounds,Dracula,Fantasy - Dark Fantasy,Bram Stoker,$13.99,,364.0,Createspace Independent Publishing Platform,March 2014,,1497433347,9781497433342,9 x 6 x 0.75 inches,1.07 pounds
3980,1062,7393,The War of the Worlds,Science Fiction : Space Opera,H. G. Wells,$9.95,,112 pages,Independently published,"""October 2, 2017""",English,1549884506,978-1549884504,6 x 0.3 x 9 inches,7.8 ounces,At the Mountains of Madness,Fantasy - Dark Fantasy,H. P. Lovecraft,$7.95,,96.0,Createspace Independent Publishing Platform,March 2014,,149749768X,9781497497689,10 x 7 x 0.2 inches,0.4 pounds
3981,2535,7393,The Secret Places of the Heart,Psychological Thrillers,H. G. Wells,$6.20,,126 pages,CreateSpace Independent Publishing Platform,"""February 15, 2018""",English,1985583240,978-1985583245,6 x 0.3 x 9 inches,8.6 ounces,At the Mountains of Madness,Fantasy - Dark Fantasy,H. P. Lovecraft,$7.95,,96.0,Createspace Independent Publishing Platform,March 2014,,149749768X,9781497497689,10 x 7 x 0.2 inches,0.4 pounds
3982,11,7397,The Magnificent Wilf,Science Fiction : Space Opera,Gordon R. Dickson,$16.00,,272 pages,Baen; Reprint edition,"""December 4, 2018""",English,1481483633,978-1481483636,6.1 x 9.2 inches,1.1 pounds,The Esoteric Design,Fantasy - Dark Fantasy,A. R. Crebs,$16.99,,460.0,Createspace Independent Publishing Platform,February 2014,,1495922588,9781495922589,9.02 x 5.98 x 0.93 inches,1.34 pounds
3983,59,7397,The Outposter,Science Fiction : Space Opera,Gordon R. Dickson,$16.00,,336 pages,Baen; Reissue edition,"""August 7, 2018""",English,1481483285,978-1481483285,,1.1 pounds,The Esoteric Design,Fantasy - Dark Fantasy,A. R. Crebs,$16.99,,460.0,Createspace Independent Publishing Platform,February 2014,,1495922588,9781495922589,9.02 x 5.98 x 0.93 inches,1.34 pounds
3984,2304,7397,The Breakdown,Psychological Thrillers,B. A. Paris,$16.99,,491 pages,Large Print Press; Large Print edition,"""June 12, 2018""",English,1432847694,978-1432847692,5.5 x 8.5 inches,1.1 pounds,The Esoteric Design,Fantasy - Dark Fantasy,A. R. Crebs,$16.99,,460.0,Createspace Independent Publishing Platform,February 2014,,1495922588,9781495922589,9.02 x 5.98 x 0.93 inches,1.34 pounds
3985,1812,7397,The Spitting Post,Fantasy : Dark,Jason R. Barden,$13.99,,220 pages,"""The Wild Rose Press, Inc.""","""December 8, 2017""",English,1509218181,978-1509218189,5 x 0.5 x 8 inches,10.7 ounces,The Esoteric Design,Fantasy - Dark Fantasy,A. R. Crebs,$16.99,,460.0,Createspace Independent Publishing Platform,February 2014,,1495922588,9781495922589,9.02 x 5.98 x 0.93 inches,1.34 pounds
3986,2471,7397,The Gevaudan Project,Psychological Thrillers,A. K. Preston,$11.25,,406 pages,A.K. Preston,"""March 1, 2018""",English,0692956697,978-0692956694,6 x 0.9 x 9 inches,1.5 pounds,The Esoteric Design,Fantasy - Dark Fantasy,A. R. Crebs,$16.99,,460.0,Createspace Independent Publishing Platform,February 2014,,1495922588,9781495922589,9.02 x 5.98 x 0.93 inches,1.34 pounds
3987,1425,7399,Angel of Death,Fantasy : Dark,Kevin Potter,$4.99,,72 pages,Independently published,"""February 19, 2018""",English,1980265860,978-1980265863,5 x 0.2 x 8 inches,4.6 ounces,Ghosts of Earth,Fantasy - Dark Fantasy,Kevin Kauffmann,$14.99,,338.0,Createspace Independent Publishing Platform,February 2014,,1500104175,9781500104177,9 x 6 x 0.7 inches,1 pounds
3988,2620,7412,Prowess and Purpose: Transcending the Art of Persuasion,Psychological Thrillers,Mark S Oliver,$14.95,,396 pages,"""Mark S Oliver Publications, LLC""","""January 29, 2018""",English,0999008218,978-0999008218,5 x 1 x 8 inches,1.1 pounds,"""Hideous Faces, Beautiful Skulls  :  Tales of Horror and the Bizarre""",Fantasy - Dark Fantasy,Mark McLaughlin,$14.99,,214.0,Wildside Press,February 2014,,1479401889,9781479401888,9 x 6 x 0.49 inches,0.7 pounds
3989,1062,7413,The War of the Worlds,Science Fiction : Space Opera,H. G. Wells,$9.95,,112 pages,Independently published,"""October 2, 2017""",English,1549884506,978-1549884504,6 x 0.3 x 9 inches,7.8 ounces,The Call of Cthulhu,Fantasy - Dark Fantasy,H. P. Lovecraft,$8.95,,54.0,Createspace,February 2014,,1496050835,9781496050830,9 x 6 x 0.11 inches,0.19 pounds
3990,2535,7413,The Secret Places of the Heart,Psychological Thrillers,H. G. Wells,$6.20,,126 pages,CreateSpace Independent Publishing Platform,"""February 15, 2018""",English,1985583240,978-1985583245,6 x 0.3 x 9 inches,8.6 ounces,The Call of Cthulhu,Fantasy - Dark Fantasy,H. P. Lovecraft,$8.95,,54.0,Createspace,February 2014,,1496050835,9781496050830,9 x 6 x 0.11 inches,0.19 pounds
3991,493,7413,The Winds of Time,Science Fiction : Space Opera,James H. Schmitz,$9.99,,52 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703251,978-1528703253,5.5 x 0.1 x 8.5 inches,2.9 ounces,The Call of Cthulhu,Fantasy - Dark Fantasy,H. P. Lovecraft,$8.95,,54.0,Createspace,February 2014,,1496050835,9781496050830,9 x 6 x 0.11 inches,0.19 pounds
3992,786,7419,The First Men in the Moon (Coycoy),Science Fiction : Space Opera,H. G. Wells,$11.99,,360 pages,CreateSpace Independent Publishing Platform,"""November 27, 2017""",English,198118659X,978-1981186594,6 x 0.8 x 9 inches,1.4 pounds,The Rats in the Walls,Fantasy - Dark Fantasy,H. P. Lovecraft,$5.99,,42.0,Positronic Publishing,January 2014,,1627555811,9781627555814,7.99 x 5 x 0.1 inches,0.12 pounds
3993,1062,7419,The War of the Worlds,Science Fiction : Space Opera,H. G. Wells,$9.95,,112 pages,Independently published,"""October 2, 2017""",English,1549884506,978-1549884504,6 x 0.3 x 9 inches,7.8 ounces,The Rats in the Walls,Fantasy - Dark Fantasy,H. P. Lovecraft,$5.99,,42.0,Positronic Publishing,January 2014,,1627555811,9781627555814,7.99 x 5 x 0.1 inches,0.12 pounds
3994,2535,7419,The Secret Places of the Heart,Psychological Thrillers,H. G. Wells,$6.20,,126 pages,CreateSpace Independent Publishing Platform,"""February 15, 2018""",English,1985583240,978-1985583245,6 x 0.3 x 9 inches,8.6 ounces,The Rats in the Walls,Fantasy - Dark Fantasy,H. P. Lovecraft,$5.99,,42.0,Positronic Publishing,January 2014,,1627555811,9781627555814,7.99 x 5 x 0.1 inches,0.12 pounds
3995,1062,7424,The War of the Worlds,Science Fiction : Space Opera,H. G. Wells,$9.95,,112 pages,Independently published,"""October 2, 2017""",English,1549884506,978-1549884504,6 x 0.3 x 9 inches,7.8 ounces,The Call of Cthulhu,Fantasy - Dark Fantasy,H. P. Lovecraft,$5.99,,42.0,Positronic Publishing,January 2014,,1627555781,9781627555784,9.02 x 5.98 x 0.1 inches,0.17 pounds
3996,2535,7424,The Secret Places of the Heart,Psychological Thrillers,H. G. Wells,$6.20,,126 pages,CreateSpace Independent Publishing Platform,"""February 15, 2018""",English,1985583240,978-1985583245,6 x 0.3 x 9 inches,8.6 ounces,The Call of Cthulhu,Fantasy - Dark Fantasy,H. P. Lovecraft,$5.99,,42.0,Positronic Publishing,January 2014,,1627555781,9781627555784,9.02 x 5.98 x 0.1 inches,0.17 pounds
3997,493,7424,The Winds of Time,Science Fiction : Space Opera,James H. Schmitz,$9.99,,52 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703251,978-1528703253,5.5 x 0.1 x 8.5 inches,2.9 ounces,The Call of Cthulhu,Fantasy - Dark Fantasy,H. P. Lovecraft,$5.99,,42.0,Positronic Publishing,January 2014,,1627555781,9781627555784,9.02 x 5.98 x 0.1 inches,0.17 pounds
3998,1062,7431,The War of the Worlds,Science Fiction : Space Opera,H. G. Wells,$9.95,,112 pages,Independently published,"""October 2, 2017""",English,1549884506,978-1549884504,6 x 0.3 x 9 inches,7.8 ounces,At the Mountains of Madness,Fantasy - Dark Fantasy,H. P. Lovecraft,$6.99,,100.0,Positronic Publishing,January 2014,,1627555765,9781627555760,9.02 x 5.98 x 0.24 inches,0.35 pounds
3999,2535,7431,The Secret Places of the Heart,Psychological Thrillers,H. G. Wells,$6.20,,126 pages,CreateSpace Independent Publishing Platform,"""February 15, 2018""",English,1985583240,978-1985583245,6 x 0.3 x 9 inches,8.6 ounces,At the Mountains of Madness,Fantasy - Dark Fantasy,H. P. Lovecraft,$6.99,,100.0,Positronic Publishing,January 2014,,1627555765,9781627555760,9.02 x 5.98 x 0.24 inches,0.35 pounds
4000,494,7432,The Star Hyacinths,Science Fiction : Space Opera,James H. Schmitz,$9.99,,62 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703243,978-1528703246,5.5 x 0.2 x 8.5 inches,3.2 ounces,The Dunwich Horror,Fantasy - Dark Fantasy,H. P. Lovecraft,$4.99,,42.0,Positronic Publishing,January 2014,,1627555773,9781627555777,9.02 x 5.98 x 0.1 inches,0.17 pounds
4001,2744,7441,Mister 5150: Insanities of the night in The City of the Angels,Psychological Thrillers,Jonathan Jaye,$8.95,,67 pages,Independently published,"""December 31, 2017""",English,1976770718,978-1976770715,6 x 0.2 x 9 inches,5.4 ounces,Worms in the Needle,Fantasy - Dark Fantasy,Jonathan Moon,$12.99,,166.0,Morbidbooks,January 2014,,061595670X,9780615956701,9 x 6 x 0.38 inches,0.55 pounds
4002,263,7452,The Asking Price of Stars,Science Fiction : Space Opera,John Baeyertz,$15.99,,342 pages,Victory,"""February 28, 2018""",English,0692074910,978-0692074916,5 x 0.8 x 8 inches,15.7 ounces,The Birth of Malgyron,Fantasy - Dark Fantasy,John Defilippis,$19.99,,326.0,Crossroad Press,November 2013,,1937530620,9781937530624,9.21 x 6.14 x 0.68 inches,1.01 pounds
4003,939,7452,The Power of the Dhin (The Way of the Dhin) (Volume 2),Science Fiction : Space Opera,John L Clemmer,$17.00,The Way of the Dhin,372 pages,John L. Clemmer Publishing,"""October 23, 2017""",English,0692953868,978-0692953860,6 x 0.8 x 9 inches,1.4 pounds,The Birth of Malgyron,Fantasy - Dark Fantasy,John Defilippis,$19.99,,326.0,Crossroad Press,November 2013,,1937530620,9781937530624,9.21 x 6.14 x 0.68 inches,1.01 pounds
4004,1871,7452,Beowulf: Birth of a Monster,Fantasy : Dark,John Arthur Beaman,,,159 pages,Independently published,"""December 1, 2017""",English,1973435845,978-1973435846,6 x 0.4 x 9 inches,10.6 ounces,The Birth of Malgyron,Fantasy - Dark Fantasy,John Defilippis,$19.99,,326.0,Crossroad Press,November 2013,,1937530620,9781937530624,9.21 x 6.14 x 0.68 inches,1.01 pounds
4005,2391,7452,No one's Perfect: The biography of an abusive Roman Catholic priest,Psychological Thrillers,David John Hay,$6.50,,218 pages,Independently published,"""March 17, 2018""",English,1980582661,978-1980582663,6 x 0.5 x 9 inches,13.8 ounces,The Birth of Malgyron,Fantasy - Dark Fantasy,John Defilippis,$19.99,,326.0,Crossroad Press,November 2013,,1937530620,9781937530624,9.21 x 6.14 x 0.68 inches,1.01 pounds
4006,110,7459,The Genesis Fleet - Ascendant,Science Fiction : Space Opera,Jack Campbell,$8.17,The Genesis Fleet,,Titan Books Ltd,"""May 25, 2018""",English,1785650424,978-1785650420,5.9 x 0.9 x 8.3 inches,1.1 pounds,The Awakening,Fantasy - Dark Fantasy,Jill Ranney Campbell,$10.99,,248.0,World Castle Publishing,November 2013,,1629890472,9781629890470,9 x 6 x 0.56 inches,0.81 pounds
4007,79,7460,The Cityborn,Science Fiction : Space Opera,Edward Willett,$7.99,,432 pages,DAW,"""July 3, 2018""",English,0756411785,978-0756411787,4.2 x 1.1 x 6.8 inches,7.4 ounces,The Backwoods,Fantasy - Dark Fantasy,Dr Edward Lee,$12.95,,266.0,Necro Publications,November 2013,,193906547X,9781939065476,8.5 x 5.5 x 0.56 inches,0.69 pounds
4008,1063,7466,The Legacy: of Salvador Guthrie,Science Fiction : Space Opera,Ben Patterson,$14.95,,346 pages,CreateSpace Independent Publishing Platform,"""October 2, 2017""",English,1976289327,978-1976289323,5 x 0.8 x 8 inches,15.8 ounces,The Dancing Soul of Fire,Fantasy - Dark Fantasy,Ben Anderson,$16.00,,464.0,Ecanus Publishing,November 2013,,0992657466,9780992657468,8.5 x 5.5 x 0.94 inches,1.17 pounds
4009,1226,7473,The Last Vampire,Fantasy : Dark,C. M. Parker,$6.00,,99 pages,Independently published,"""March 22, 2018""",English,1980627886,978-1980627883,6 x 0.2 x 9 inches,7.2 ounces,The Heretic Priest,Fantasy - Dark Fantasy,C. N. Faust,$10.99,,198.0,Createspace Independent Publishing Platform,October 2013,,1502760622,9781502760623,9 x 6 x 0.45 inches,0.65 pounds
4010,717,7476,The Galactic Chronicles (Shadows of the Void Space Opera Serial),Science Fiction : Space Opera,J. J. Green,$9.99,Shadows of the Void Space Opera Serial,386 pages,CreateSpace Independent Publishing Platform; 1 edition,"""December 8, 2017""",English,198154254X,978-1981542543,5.5 x 0.9 x 8.5 inches,1.3 pounds,Fury of the Sword  :  Chronicles of Arkadia Vol 3,Fantasy - Dark Fantasy,J. Jones,$13.89,,278.0,Netherworld Books,October 2013,,1909224677,9781909224674,8 x 5 x 0.63 inches,0.67 pounds
4011,1914,7476,Within the Ice: Book 1 of the Isiir Chronicles,Fantasy : Dark,C. J. LaPolla,,Isiir Chronicles (Book 1),292 pages,Independently published,"""November 22, 2017""",English,1973361965,978-1973361961,5 x 0.7 x 8 inches,13.6 ounces,Fury of the Sword  :  Chronicles of Arkadia Vol 3,Fantasy - Dark Fantasy,J. Jones,$13.89,,278.0,Netherworld Books,October 2013,,1909224677,9781909224674,8 x 5 x 0.63 inches,0.67 pounds
4012,1702,7480,Darkness Hunts: A Maurin Kincaide Novel (The Maurin Kincaide Series) (Volume 6),Fantasy : Dark,Rachel Rawlings,$12.99,The Maurin Kincaide Series,256 pages,CreateSpace Independent Publishing Platform,"""December 28, 2017""",English,1986611566,978-1986611565,5.2 x 0.6 x 8 inches,12.6 ounces,Wolfsbane  :  A Maurin Kincaide Series Novella,Fantasy - Dark Fantasy,Rachel Rawlings,$6.99,,96.0,R Squared Publishing,October 2013,,0692542035,9780692542033,8 x 5.25 x 0.2 inches,0.24 pounds
4013,11,7485,The Magnificent Wilf,Science Fiction : Space Opera,Gordon R. Dickson,$16.00,,272 pages,Baen; Reprint edition,"""December 4, 2018""",English,1481483633,978-1481483636,6.1 x 9.2 inches,1.1 pounds,The Outrider,Fantasy - Dark Fantasy,C. R. Jahn,$16.95,,274.0,Booklocker.com,October 2013,,1626466971,9781626466975,8.5 x 5.51 x 0.62 inches,0.77 pounds
4014,1812,7485,The Spitting Post,Fantasy : Dark,Jason R. Barden,$13.99,,220 pages,"""The Wild Rose Press, Inc.""","""December 8, 2017""",English,1509218181,978-1509218189,5 x 0.5 x 8 inches,10.7 ounces,The Outrider,Fantasy - Dark Fantasy,C. R. Jahn,$16.95,,274.0,Booklocker.com,October 2013,,1626466971,9781626466975,8.5 x 5.51 x 0.62 inches,0.77 pounds
4015,1226,7485,The Last Vampire,Fantasy : Dark,C. M. Parker,$6.00,,99 pages,Independently published,"""March 22, 2018""",English,1980627886,978-1980627883,6 x 0.2 x 9 inches,7.2 ounces,The Outrider,Fantasy - Dark Fantasy,C. R. Jahn,$16.95,,274.0,Booklocker.com,October 2013,,1626466971,9781626466975,8.5 x 5.51 x 0.62 inches,0.77 pounds
4016,59,7485,The Outposter,Science Fiction : Space Opera,Gordon R. Dickson,$16.00,,336 pages,Baen; Reissue edition,"""August 7, 2018""",English,1481483285,978-1481483285,,1.1 pounds,The Outrider,Fantasy - Dark Fantasy,C. R. Jahn,$16.95,,274.0,Booklocker.com,October 2013,,1626466971,9781626466975,8.5 x 5.51 x 0.62 inches,0.77 pounds
4017,197,7485,The Empress Capsule (Audacity Saga),Science Fiction : Space Opera,R. K. Thorne,$9.99,Audacity Saga (Book 1),328 pages,Iron Antler Books,"""March 12, 2018""",English,0997889969,978-0997889963,6 x 0.8 x 9 inches,1.2 pounds,The Outrider,Fantasy - Dark Fantasy,C. R. Jahn,$16.95,,274.0,Booklocker.com,October 2013,,1626466971,9781626466975,8.5 x 5.51 x 0.62 inches,0.77 pounds
4018,1207,7485,The Night Dahlia (Nightwise),Fantasy : Dark,R. S. Belcher,$18.99,Nightwise (Book 2),368 pages,Tor Books,"""April 3, 2018""",English,0765390124,978-0765390127,6.1 x 0.9 x 9.1 inches,15.7 ounces,The Outrider,Fantasy - Dark Fantasy,C. R. Jahn,$16.95,,274.0,Booklocker.com,October 2013,,1626466971,9781626466975,8.5 x 5.51 x 0.62 inches,0.77 pounds
4019,2176,7485,The Queen's Debt: A Novelette,Fantasy : Dark,Joshua C. Geiger,$5.99,,67 pages,Independently published,"""October 8, 2017""",English,1549831550,978-1549831553,6 x 0.2 x 9 inches,5.4 ounces,The Outrider,Fantasy - Dark Fantasy,C. R. Jahn,$16.95,,274.0,Booklocker.com,October 2013,,1626466971,9781626466975,8.5 x 5.51 x 0.62 inches,0.77 pounds
4020,2017,7498,The Rosegiver,Fantasy : Dark,Sandy Hiss,,,262 pages,CreateSpace Independent Publishing Platform; 2 edition,"""November 2, 2017""",English,1979345902,978-1979345903,5.2 x 0.6 x 8 inches,13 ounces,The Headman & the Assassin,Fantasy - Dark Fantasy,Sandy Nathan,$15.95,,428.0,Vilasa Press,September 2013,,1937927040,9781937927042,9 x 6 x 0.95 inches,1.38 pounds
4021,1636,7504,The Blood of Altlock: Book 1 of the Altlock Saga (Volume 1),Fantasy : Dark,R. A. Miller,$9.99,The Altlock Saga,124 pages,CreateSpace Independent Publishing Platform; 2 edition,"""January 12, 2018""",English,198382383X,978-1983823831,6 x 0.3 x 9 inches,8.5 ounces,The Revelations of Zang  :  Twelve Tales of the Continent,Fantasy - Dark Fantasy,John R. Fultz,$14.99,,254.0,Fantastic Books,September 2013,,1617209414,9781617209413,9.02 x 5.98 x 0.58 inches,0.83 pounds
4022,939,7504,The Power of the Dhin (The Way of the Dhin) (Volume 2),Science Fiction : Space Opera,John L Clemmer,$17.00,The Way of the Dhin,372 pages,John L. Clemmer Publishing,"""October 23, 2017""",English,0692953868,978-0692953860,6 x 0.8 x 9 inches,1.4 pounds,The Revelations of Zang  :  Twelve Tales of the Continent,Fantasy - Dark Fantasy,John R. Fultz,$14.99,,254.0,Fantastic Books,September 2013,,1617209414,9781617209413,9.02 x 5.98 x 0.58 inches,0.83 pounds
